0,00 GAZP|248|129|Max Williams A/D | 4|1|1||3 дня падения, 1 дня в
 0,00 ROSN|140|221|Max Williams A/D |10|1|1||2 дня падения, 1 дня в
 0,00 ROSN|140|105|Max Williams A/D |10|1|1||3 дня падения, 1 дня в
 0,00 ROSN|140|105|Max Williams A/D |10|1|2||3 дня падения, 1 дня в
 0,00 ROSN|140|105|Max Williams A/D |10|1|3||3 дня падения, 1 дня в
 0,00 ROSN|126|221|Max Williams A/D |11|1|1||2 дня падения, 1 дня в
 0,00 ROSN|126|105|Max Williams A/D |11|1|1||3 дня падения, 1 дня в
 0,00 ROSN|126|105|Max Williams A/D |11|1|2||3 дня падения, 1 дня в
 0,00 ROSN|126|105|Max Williams A/D |11|1|3||3 дня падения, 1 дня в
 0,00 ROSN|124|221|Max Williams A/D |12|1|1||2 дня падения, 1 дня в
 0,00 ROSN|124|105|Max Williams A/D |12|1|1||3 дня падения, 1 дня в
 0,00 ROSN|124|105|Max Williams A/D |12|1|2||3 дня падения, 1 дня в
 0,00 ROSN|124|105|Max Williams A/D |12|1|3||3 дня падения, 1 дня в
 0,00 ROSN|116|221|Max Williams A/D |13|1|1||2 дня падения, 1 дня в
 0,00 ROSN|116|105|Max Williams A/D |13|1|1||3 дня падения, 1 дня в
 0,00 ROSN|116|105|Max Williams A/D |13|1|2||3 дня падения, 1 дня в
 0,00 ROSN|116|105|Max Williams A/D |13|1|3||3 дня падения, 1 дня в
 0,00 ROSN|111|221|Max Williams A/D |14|1|1||2 дня падения, 1 дня в
 0,00 ROSN|111|105|Max Williams A/D |14|1|1||3 дня падения, 1 дня в
 0,00 ROSN|111|105|Max Williams A/D |14|1|2||3 дня падения, 1 дня в
 0,00 ROSN|111|105|Max Williams A/D |14|1|3||3 дня падения, 1 дня в
 0,00 ROSN|106|105|Max Williams A/D |15|1|1||3 дня падения, 1 дня в
 0,00 ROSN|106|105|Max Williams A/D |15|1|2||3 дня падения, 1 дня в
 0,00 ROSN|106|105|Max Williams A/D |15|1|3||3 дня падения, 1 дня в
 0,00 ROSN|102|105|Max Williams A/D |16|1|1||3 дня падения, 1 дня в
 0,00 ROSN|102|105|Max Williams A/D |16|1|2||3 дня падения, 1 дня в
 0,00 ROSN|102|105|Max Williams A/D |16|1|3||3 дня падения, 1 дня в
 0,00 ROSN|98|105|Max Williams A/D |17|1|1||3 дня падения, 1 дня в
 0,00 ROSN|98|105|Max Williams A/D |17|1|2||3 дня падения, 1 дня в
 0,00 ROSN|98|105|Max Williams A/D |17|1|3||3 дня падения, 1 дня в
 0,00 ROSN|94|105|Max Williams A/D |18|1|1||3 дня падения, 1 дня в
 0,00 ROSN|94|105|Max Williams A/D |18|1|2||3 дня падения, 1 дня в
 0,00 ROSN|94|105|Max Williams A/D |18|1|3||3 дня падения, 1 дня в
 0,00 ROSN|89|105|Max Williams A/D |19|1|1||3 дня падения, 1 дня в
 0,00 ROSN|89|46|Max Williams A/D |19|1|1||4 дня падения, 1 дня в
 0,00 ROSN|89|105|Max Williams A/D |19|1|2||3 дня падения, 1 дня в
 0,00 ROSN|89|46|Max Williams A/D |19|1|2||4 дня падения, 1 дня в
 0,00 ROSN|89|105|Max Williams A/D |19|1|3||3 дня падения, 1 дня в
 0,00 ROSN|89|46|Max Williams A/D |19|1|3||4 дня падения, 1 дня в
 0,00 ROSN|85|105|Max Williams A/D |20|1|1||3 дня падения, 1 дня в
 0,00 ROSN|85|46|Max Williams A/D |20|1|1||4 дня падения, 1 дня в
 0,00 ROSN|85|105|Max Williams A/D |20|1|2||3 дня падения, 1 дня в
 0,00 ROSN|85|46|Max Williams A/D |20|1|2||4 дня падения, 1 дня в
 0,00 ROSN|85|105|Max Williams A/D |20|1|3||3 дня падения, 1 дня в
 0,00 ROSN|85|46|Max Williams A/D |20|1|3||4 дня падения, 1 дня в
 0,00 ROSN|80|105|Max Williams A/D |21|1|1||3 дня падения, 1 дня в
 0,00 ROSN|80|46|Max Williams A/D |21|1|1||4 дня падения, 1 дня в
 0,00 ROSN|80|105|Max Williams A/D |21|1|2||3 дня падения, 1 дня в
 0,00 ROSN|80|46|Max Williams A/D |21|1|2||4 дня падения, 1 дня в
 0,00 ROSN|80|105|Max Williams A/D |21|1|3||3 дня падения, 1 дня в
 0,00 ROSN|80|46|Max Williams A/D |21|1|3||4 дня падения, 1 дня в
 0,00 ROSN|73|105|Max Williams A/D |22|1|1||3 дня падения, 1 дня в
 0,00 ROSN|73|46|Max Williams A/D |22|1|1||4 дня падения, 1 дня в
 0,00 ROSN|73|105|Max Williams A/D |22|1|2||3 дня падения, 1 дня в
 0,00 ROSN|73|46|Max Williams A/D |22|1|2||4 дня падения, 1 дня в
 0,00 ROSN|73|105|Max Williams A/D |22|1|3||3 дня падения, 1 дня в
 0,00 ROSN|73|46|Max Williams A/D |22|1|3||4 дня падения, 1 дня в
 0,00 ROSN|72|105|Max Williams A/D |23|1|1||3 дня падения, 1 дня в
 0,00 ROSN|72|46|Max Williams A/D |23|1|1||4 дня падения, 1 дня в
 0,00 ROSN|72|105|Max Williams A/D |23|1|2||3 дня падения, 1 дня в
 0,00 ROSN|72|46|Max Williams A/D |23|1|2||4 дня падения, 1 дня в
 0,00 ROSN|72|105|Max Williams A/D |23|1|3||3 дня падения, 1 дня в
 0,00 ROSN|72|46|Max Williams A/D |23|1|3||4 дня падения, 1 дня в
 0,00 ROSN|71|105|Max Williams A/D |24|1|1||3 дня падения, 1 дня в
 0,00 ROSN|71|46|Max Williams A/D |24|1|1||4 дня падения, 1 дня в
 0,00 ROSN|71|105|Max Williams A/D |24|1|2||3 дня падения, 1 дня в
 0,00 ROSN|71|46|Max Williams A/D |24|1|2||4 дня падения, 1 дня в
 0,00 ROSN|71|105|Max Williams A/D |24|1|3||3 дня падения, 1 дня в
 0,00 ROSN|71|46|Max Williams A/D |24|1|3||4 дня падения, 1 дня в
 0,00 ROSN|70|105|Max Williams A/D |25|1|1||3 дня падения, 1 дня в
 0,00 ROSN|70|46|Max Williams A/D |25|1|1||4 дня падения, 1 дня в
 0,00 ROSN|70|105|Max Williams A/D |25|1|2||3 дня падения, 1 дня в
 0,00 ROSN|70|46|Max Williams A/D |25|1|2||4 дня падения, 1 дня в
 0,00 ROSN|70|105|Max Williams A/D |25|1|3||3 дня падения, 1 дня в
 0,00 ROSN|70|46|Max Williams A/D |25|1|3||4 дня падения, 1 дня в
 0,00 ROSN|176|93|Min Williams A/D | 8|1|1||3 дня роста, 1 дня в
 0,00 ROSN|166|93|Min Williams A/D | 9|1|1||3 дня роста, 1 дня в
 0,00 ROSN|155|93|Min Williams A/D |10|1|1||3 дня роста, 1 дня в
 0,00 ROSN|148|93|Min Williams A/D |11|1|1||3 дня роста, 1 дня в
 0,00 ROSN|133|93|Min Williams A/D |12|1|1||3 дня роста, 1 дня в
 0,00 ROSN|126|93|Min Williams A/D |13|1|1||3 дня роста, 1 дня в
 0,00 ROSN|122|93|Min Williams A/D |14|1|1||3 дня роста, 1 дня в
 0,00 ROSN|117|93|Min Williams A/D |15|1|1||3 дня роста, 1 дня в
 0,00 ROSN|111|201|Min Williams A/D |16|1|1||2 дня роста, 1 дня в
 0,00 ROSN|111|93|Min Williams A/D |16|1|1||3 дня роста, 1 дня в
 0,00 ROSN|111|93|Min Williams A/D |16|1|2||3 дня роста, 1 дня в
 0,00 ROSN|106|201|Min Williams A/D |17|1|1||2 дня роста, 1 дня в
 0,00 ROSN|106|93|Min Williams A/D |17|1|1||3 дня роста, 1 дня в
 0,00 ROSN|106|93|Min Williams A/D |17|1|2||3 дня роста, 1 дня в
 0,00 ROSN|102|201|Min Williams A/D |18|1|1||2 дня роста, 1 дня в
 0,00 ROSN|102|93|Min Williams A/D |18|1|1||3 дня роста, 1 дня в
 0,00 ROSN|102|93|Min Williams A/D |18|1|2||3 дня роста, 1 дня в
 0,00 ROSN|95|93|Min Williams A/D |19|1|1||3 дня роста, 1 дня в
 0,00 ROSN|95|93|Min Williams A/D |19|1|2||3 дня роста, 1 дня в
 0,00 ROSN|91|93|Min Williams A/D |20|1|1||3 дня роста, 1 дня в
 0,00 ROSN|91|93|Min Williams A/D |20|1|2||3 дня роста, 1 дня в
 0,00 ROSN|88|93|Min Williams A/D |21|1|1||3 дня роста, 1 дня в
 0,00 ROSN|88|45|Min Williams A/D |21|1|1||4 дня роста, 1 дня в
 0,00 ROSN|88|93|Min Williams A/D |21|1|2||3 дня роста, 1 дня в
 0,00 ROSN|88|45|Min Williams A/D |21|1|2||4 дня роста, 1 дня в
 0,00 ROSN|88|45|Min Williams A/D |21|1|3||4 дня роста, 1 дня в
 0,00 ROSN|83|93|Min Williams A/D |22|1|1||3 дня роста, 1 дня в
 0,00 ROSN|83|45|Min Williams A/D |22|1|1||4 дня роста, 1 дня в
 0,00 ROSN|83|93|Min Williams A/D |22|1|2||3 дня роста, 1 дня в
 0,00 ROSN|83|45|Min Williams A/D |22|1|2||4 дня роста, 1 дня в
 0,00 ROSN|83|45|Min Williams A/D |22|1|3||4 дня роста, 1 дня в
 0,00 ROSN|80|93|Min Williams A/D |23|1|1||3 дня роста, 1 дня в
 0,00 ROSN|80|45|Min Williams A/D |23|1|1||4 дня роста, 1 дня в
 0,00 ROSN|80|93|Min Williams A/D |23|1|2||3 дня роста, 1 дня в
 0,00 ROSN|80|45|Min Williams A/D |23|1|2||4 дня роста, 1 дня в
 0,00 ROSN|80|45|Min Williams A/D |23|1|3||4 дня роста, 1 дня в
 0,00 ROSN|74|93|Min Williams A/D |24|1|1||3 дня роста, 1 дня в
 0,00 ROSN|74|45|Min Williams A/D |24|1|1||4 дня роста, 1 дня в
 0,00 ROSN|74|93|Min Williams A/D |24|1|2||3 дня роста, 1 дня в
 0,00 ROSN|74|45|Min Williams A/D |24|1|2||4 дня роста, 1 дня в
 0,00 ROSN|74|45|Min Williams A/D |24|1|3||4 дня роста, 1 дня в
 0,00 ROSN|68|93|Min Williams A/D |25|1|1||3 дня роста, 1 дня в
 0,00 ROSN|68|45|Min Williams A/D |25|1|1||4 дня роста, 1 дня в
 0,00 ROSN|68|93|Min Williams A/D |25|1|2||3 дня роста, 1 дня в
 0,00 ROSN|68|45|Min Williams A/D |25|1|2||4 дня роста, 1 дня в
 0,00 ROSN|68|45|Min Williams A/D |25|1|3||4 дня роста, 1 дня в
 0,00 RTKM|221|141|Max Williams A/D | 4|1|2||3 дня падения, 1 дня в
 0,00 RTKM|184|141|Max Williams A/D | 5|1|2||3 дня падения, 1 дня в
 0,00 RTKM|157|141|Max Williams A/D | 6|1|2||3 дня падения, 1 дня в
 0,00 RTKM|142|78|Max Williams A/D | 7|1|1||4 дня падения, 1 дня в
 0,00 RTKM|142|141|Max Williams A/D | 7|1|2||3 дня падения, 1 дня в
 0,00 RTKM|142|78|Max Williams A/D | 7|1|2||4 дня падения, 1 дня в
 0,00 RTKM|142|78|Max Williams A/D | 7|1|3||4 дня падения, 1 дня в
 0,00 RTKM|125|78|Max Williams A/D | 8|1|1||4 дня падения, 1 дня в
 0,00 RTKM|125|141|Max Williams A/D | 8|1|2||3 дня падения, 1 дня в
 0,00 RTKM|125|78|Max Williams A/D | 8|1|2||4 дня падения, 1 дня в
 0,00 RTKM|125|78|Max Williams A/D | 8|1|3||4 дня падения, 1 дня в
 0,00 RTKM|119|78|Max Williams A/D | 9|1|1||4 дня падения, 1 дня в
 0,00 RTKM|119|141|Max Williams A/D | 9|1|2||3 дня падения, 1 дня в
 0,00 RTKM|119|78|Max Williams A/D | 9|1|2||4 дня падения, 1 дня в
 0,00 RTKM|119|78|Max Williams A/D | 9|1|3||4 дня падения, 1 дня в
 0,00 RTKM|110|78|Max Williams A/D |10|1|1||4 дня падения, 1 дня в
 0,00 RTKM|110|141|Max Williams A/D |10|1|2||3 дня падения, 1 дня в
 0,00 RTKM|110|78|Max Williams A/D |10|1|2||4 дня падения, 1 дня в
 0,00 RTKM|110|78|Max Williams A/D |10|1|3||4 дня падения, 1 дня в
 0,00 RTKM|98|78|Max Williams A/D |11|1|1||4 дня падения, 1 дня в
 0,00 RTKM|98|141|Max Williams A/D |11|1|2||3 дня падения, 1 дня в
 0,00 RTKM|98|78|Max Williams A/D |11|1|2||4 дня падения, 1 дня в
 0,00 RTKM|98|78|Max Williams A/D |11|1|3||4 дня падения, 1 дня в
 0,00 RTKM|89|141|Max Williams A/D |12|1|1||3 дня падения, 1 дня в
 0,00 RTKM|89|78|Max Williams A/D |12|1|1||4 дня падения, 1 дня в
 0,00 RTKM|89|141|Max Williams A/D |12|1|2||3 дня падения, 1 дня в
 0,00 RTKM|89|78|Max Williams A/D |12|1|2||4 дня падения, 1 дня в
 0,00 RTKM|89|78|Max Williams A/D |12|1|3||4 дня падения, 1 дня в
 0,00 RTKM|85|141|Max Williams A/D |13|1|1||3 дня падения, 1 дня в
 0,00 RTKM|85|78|Max Williams A/D |13|1|1||4 дня падения, 1 дня в
 0,00 RTKM|85|43|Max Williams A/D |13|1|1||5 дня падения, 1 дня в
 0,00 RTKM|85|141|Max Williams A/D |13|1|2||3 дня падения, 1 дня в
 0,00 RTKM|85|78|Max Williams A/D |13|1|2||4 дня падения, 1 дня в
 0,00 RTKM|85|43|Max Williams A/D |13|1|2||5 дня падения, 1 дня в
 0,00 RTKM|85|78|Max Williams A/D |13|1|3||4 дня падения, 1 дня в
 0,00 RTKM|85|43|Max Williams A/D |13|1|3||5 дня падения, 1 дня в
 0,00 RTKM|80|141|Max Williams A/D |14|1|1||3 дня падения, 1 дня в
 0,00 RTKM|80|78|Max Williams A/D |14|1|1||4 дня падения, 1 дня в
 0,00 RTKM|80|43|Max Williams A/D |14|1|1||5 дня падения, 1 дня в
 0,00 RTKM|80|141|Max Williams A/D |14|1|2||3 дня падения, 1 дня в
 0,00 RTKM|80|78|Max Williams A/D |14|1|2||4 дня падения, 1 дня в
 0,00 RTKM|80|43|Max Williams A/D |14|1|2||5 дня падения, 1 дня в
 0,00 RTKM|80|78|Max Williams A/D |14|1|3||4 дня падения, 1 дня в
 0,00 RTKM|80|43|Max Williams A/D |14|1|3||5 дня падения, 1 дня в
 0,00 RTKM|77|141|Max Williams A/D |15|1|1||3 дня падения, 1 дня в
 0,00 RTKM|77|78|Max Williams A/D |15|1|1||4 дня падения, 1 дня в
 0,00 RTKM|77|43|Max Williams A/D |15|1|1||5 дня падения, 1 дня в
 0,00 RTKM|77|141|Max Williams A/D |15|1|2||3 дня падения, 1 дня в
 0,00 RTKM|77|78|Max Williams A/D |15|1|2||4 дня падения, 1 дня в
 0,00 RTKM|77|43|Max Williams A/D |15|1|2||5 дня падения, 1 дня в
 0,00 RTKM|77|78|Max Williams A/D |15|1|3||4 дня падения, 1 дня в
 0,00 RTKM|77|43|Max Williams A/D |15|1|3||5 дня падения, 1 дня в
 0,00 RTKM|74|141|Max Williams A/D |16|1|1||3 дня падения, 1 дня в
 0,00 RTKM|74|78|Max Williams A/D |16|1|1||4 дня падения, 1 дня в
 0,00 RTKM|74|43|Max Williams A/D |16|1|1||5 дня падения, 1 дня в
 0,00 RTKM|74|141|Max Williams A/D |16|1|2||3 дня падения, 1 дня в
 0,00 RTKM|74|78|Max Williams A/D |16|1|2||4 дня падения, 1 дня в
 0,00 RTKM|74|43|Max Williams A/D |16|1|2||5 дня падения, 1 дня в
 0,00 RTKM|74|78|Max Williams A/D |16|1|3||4 дня падения, 1 дня в
 0,00 RTKM|74|43|Max Williams A/D |16|1|3||5 дня падения, 1 дня в
 0,00 RTKM|71|141|Max Williams A/D |17|1|1||3 дня падения, 1 дня в
 0,00 RTKM|71|78|Max Williams A/D |17|1|1||4 дня падения, 1 дня в
 0,00 RTKM|71|43|Max Williams A/D |17|1|1||5 дня падения, 1 дня в
 0,00 RTKM|71|141|Max Williams A/D |17|1|2||3 дня падения, 1 дня в
 0,00 RTKM|71|78|Max Williams A/D |17|1|2||4 дня падения, 1 дня в
 0,00 RTKM|71|43|Max Williams A/D |17|1|2||5 дня падения, 1 дня в
 0,00 RTKM|71|78|Max Williams A/D |17|1|3||4 дня падения, 1 дня в
 0,00 RTKM|71|43|Max Williams A/D |17|1|3||5 дня падения, 1 дня в
 0,00 RTKM|66|78|Max Williams A/D |18|1|1||4 дня падения, 1 дня в
 0,00 RTKM|66|43|Max Williams A/D |18|1|1||5 дня падения, 1 дня в
 0,00 RTKM|66|78|Max Williams A/D |18|1|2||4 дня падения, 1 дня в
 0,00 RTKM|66|43|Max Williams A/D |18|1|2||5 дня падения, 1 дня в
 0,00 RTKM|66|78|Max Williams A/D |18|1|3||4 дня падения, 1 дня в
 0,00 RTKM|66|43|Max Williams A/D |18|1|3||5 дня падения, 1 дня в
 0,00 RTKM|59|78|Max Williams A/D |19|1|1||4 дня падения, 1 дня в
 0,00 RTKM|59|43|Max Williams A/D |19|1|1||5 дня падения, 1 дня в
 0,00 RTKM|59|78|Max Williams A/D |19|1|2||4 дня падения, 1 дня в
 0,00 RTKM|59|43|Max Williams A/D |19|1|2||5 дня падения, 1 дня в
 0,00 RTKM|59|78|Max Williams A/D |19|1|3||4 дня падения, 1 дня в
 0,00 RTKM|59|43|Max Williams A/D |19|1|3||5 дня падения, 1 дня в
 0,00 RTKM|55|78|Max Williams A/D |20|1|1||4 дня падения, 1 дня в
 0,00 RTKM|55|43|Max Williams A/D |20|1|1||5 дня падения, 1 дня в
 0,00 RTKM|55|78|Max Williams A/D |20|1|2||4 дня падения, 1 дня в
 0,00 RTKM|55|43|Max Williams A/D |20|1|2||5 дня падения, 1 дня в
 0,00 RTKM|55|78|Max Williams A/D |20|1|3||4 дня падения, 1 дня в
 0,00 RTKM|55|43|Max Williams A/D |20|1|3||5 дня падения, 1 дня в
 0,00 RTKM|52|78|Max Williams A/D |21|1|1||4 дня падения, 1 дня в
 0,00 RTKM|52|43|Max Williams A/D |21|1|1||5 дня падения, 1 дня в
 0,00 RTKM|52|78|Max Williams A/D |21|1|2||4 дня падения, 1 дня в
 0,00 RTKM|52|43|Max Williams A/D |21|1|2||5 дня падения, 1 дня в
 0,00 RTKM|52|78|Max Williams A/D |21|1|3||4 дня падения, 1 дня в
 0,00 RTKM|52|43|Max Williams A/D |21|1|3||5 дня падения, 1 дня в
 0,00 RTKM|51|78|Max Williams A/D |22|1|1||4 дня падения, 1 дня в
 0,00 RTKM|51|43|Max Williams A/D |22|1|1||5 дня падения, 1 дня в
 0,00 RTKM|51|78|Max Williams A/D |22|1|2||4 дня падения, 1 дня в
 0,00 RTKM|51|43|Max Williams A/D |22|1|2||5 дня падения, 1 дня в
 0,00 RTKM|51|78|Max Williams A/D |22|1|3||4 дня падения, 1 дня в
 0,00 RTKM|51|43|Max Williams A/D |22|1|3||5 дня падения, 1 дня в
 0,00 RTKM|46|78|Max Williams A/D |23|1|1||4 дня падения, 1 дня в
 0,00 RTKM|46|43|Max Williams A/D |23|1|1||5 дня падения, 1 дня в
 0,00 RTKM|46|78|Max Williams A/D |23|1|2||4 дня падения, 1 дня в
 0,00 RTKM|46|43|Max Williams A/D |23|1|2||5 дня падения, 1 дня в
 0,00 RTKM|46|78|Max Williams A/D |23|1|3||4 дня падения, 1 дня в
 0,00 RTKM|46|43|Max Williams A/D |23|1|3||5 дня падения, 1 дня в
 0,00 RTKM|45|78|Max Williams A/D |24|1|1||4 дня падения, 1 дня в
 0,00 RTKM|45|43|Max Williams A/D |24|1|1||5 дня падения, 1 дня в
 0,00 RTKM|45|78|Max Williams A/D |24|1|2||4 дня падения, 1 дня в
 0,00 RTKM|45|43|Max Williams A/D |24|1|2||5 дня падения, 1 дня в
 0,00 RTKM|45|78|Max Williams A/D |24|1|3||4 дня падения, 1 дня в
 0,00 RTKM|45|43|Max Williams A/D |24|1|3||5 дня падения, 1 дня в
 0,00 RTKM|41|78|Max Williams A/D |25|1|1||4 дня падения, 1 дня в
 0,00 RTKM|41|43|Max Williams A/D |25|1|1||5 дня падения, 1 дня в
 0,00 RTKM|41|78|Max Williams A/D |25|1|2||4 дня падения, 1 дня в
 0,00 RTKM|41|43|Max Williams A/D |25|1|2||5 дня падения, 1 дня в
 0,00 RTKM|41|78|Max Williams A/D |25|1|3||4 дня падения, 1 дня в
 0,00 RTKM|41|43|Max Williams A/D |25|1|3||5 дня падения, 1 дня в
 0,00 RTKM|204|171|Min Williams A/D | 9|1|1||2 дня роста, 1 дня в
 0,00 RTKM|194|171|Min Williams A/D |10|1|1||2 дня роста, 1 дня в
 0,00 RTKM|187|171|Min Williams A/D |11|1|1||2 дня роста, 1 дня в
 0,00 RTKM|179|171|Min Williams A/D |12|1|1||2 дня роста, 1 дня в
 0,00 RTKM|173|171|Min Williams A/D |13|1|1||2 дня роста, 1 дня в
 0,00 RTKM|167|171|Min Williams A/D |14|1|1||2 дня роста, 1 дня в
 0,00 RTKM|160|171|Min Williams A/D |15|1|1||2 дня роста, 1 дня в
 0,00 RTKM|158|171|Min Williams A/D |16|1|1||2 дня роста, 1 дня в
 0,00 RTKM|152|171|Min Williams A/D |17|1|1||2 дня роста, 1 дня в
 0,00 RTKM|150|171|Min Williams A/D |18|1|1||2 дня роста, 1 дня в
 0,00 RTKM|145|171|Min Williams A/D |19|1|1||2 дня роста, 1 дня в
