 0,00 GAZP|302|68|Max Williams A/D | 3|1|3||4 дня падения, 1 дня в 
 0,00 LKOH|74|23|Min Williams A/D |20|1|2||5 дня роста, 1 дня в 
 0,00 LKOH|73|23|Min Williams A/D |20|1|3||5 дня роста, 1 дня в 
 0,00 LKOH|71|23|Min Williams A/D |21|1|1||5 дня роста, 1 дня в 
 0,00 LKOH|70|23|Min Williams A/D |21|1|2||5 дня роста, 1 дня в 
 0,00 LKOH|69|23|Min Williams A/D |21|1|3||5 дня роста, 1 дня в 
 0,00 LKOH|66|23|Min Williams A/D |22|1|1||5 дня роста, 1 дня в 
 0,00 LKOH|65|23|Min Williams A/D |22|1|2||5 дня роста, 1 дня в 
 0,00 LKOH|64|23|Min Williams A/D |22|1|3||5 дня роста, 1 дня в 
 0,00 LKOH|64|23|Min Williams A/D |23|1|1||5 дня роста, 1 дня в 
 0,00 LKOH|63|23|Min Williams A/D |23|1|2||5 дня роста, 1 дня в 
 0,00 LKOH|62|23|Min Williams A/D |23|1|3||5 дня роста, 1 дня в 
 0,00 LKOH|62|23|Min Williams A/D |24|1|1||5 дня роста, 1 дня в 
 0,00 LKOH|61|23|Min Williams A/D |24|1|2||5 дня роста, 1 дня в 
 0,00 LKOH|60|23|Min Williams A/D |24|1|3||5 дня роста, 1 дня в 
 0,00 LKOH|59|23|Min Williams A/D |25|1|1||5 дня роста, 1 дня в 
 0,00 LKOH|58|23|Min Williams A/D |25|1|2||5 дня роста, 1 дня в 
 0,00 LKOH|57|23|Min Williams A/D |25|1|3||5 дня роста, 1 дня в 
 0,00 NVTK|186|40|Max Williams A/D | 8|1|1||4 дня падения, 1 дня в 
 0,00 NVTK|186|40|Max Williams A/D | 8|1|2||4 дня падения, 1 дня в 
 0,00 NVTK|168|40|Max Williams A/D | 9|1|1||4 дня падения, 1 дня в 
 0,00 NVTK|168|40|Max Williams A/D | 9|1|2||4 дня падения, 1 дня в 
 0,00 NVTK|159|40|Max Williams A/D |10|1|1||4 дня падения, 1 дня в 
 0,00 NVTK|159|40|Max Williams A/D |10|1|2||4 дня падения, 1 дня в 
 0,00 NVTK|152|40|Max Williams A/D |11|1|1||4 дня падения, 1 дня в 
 0,00 NVTK|152|40|Max Williams A/D |11|1|2||4 дня падения, 1 дня в 
 0,00 NVTK|143|40|Max Williams A/D |12|1|1||4 дня падения, 1 дня в 
 0,00 NVTK|143|40|Max Williams A/D |12|1|2||4 дня падения, 1 дня в 
 0,00 NVTK|141|40|Max Williams A/D |13|1|1||4 дня падения, 1 дня в 
 0,00 NVTK|141|40|Max Williams A/D |13|1|2||4 дня падения, 1 дня в 
 0,00 NVTK|133|40|Max Williams A/D |14|1|1||4 дня падения, 1 дня в 
 0,00 NVTK|133|40|Max Williams A/D |14|1|2||4 дня падения, 1 дня в 
 0,00 NVTK|129|40|Max Williams A/D |15|1|1||4 дня падения, 1 дня в 
 0,00 NVTK|129|40|Max Williams A/D |15|1|2||4 дня падения, 1 дня в 
 0,00 NVTK|125|40|Max Williams A/D |16|1|1||4 дня падения, 1 дня в 
 0,00 NVTK|125|40|Max Williams A/D |16|1|2||4 дня падения, 1 дня в 
 0,00 NVTK|120|40|Max Williams A/D |17|1|1||4 дня падения, 1 дня в 
 0,00 NVTK|120|40|Max Williams A/D |17|1|2||4 дня падения, 1 дня в 
 0,00 NVTK|114|40|Max Williams A/D |18|1|1||4 дня падения, 1 дня в 
 0,00 NVTK|114|40|Max Williams A/D |18|1|2||4 дня падения, 1 дня в 
 0,00 NVTK|112|40|Max Williams A/D |19|1|1||4 дня падения, 1 дня в 
 0,00 NVTK|112|40|Max Williams A/D |19|1|2||4 дня падения, 1 дня в 
 0,00 NVTK|108|40|Max Williams A/D |20|1|1||4 дня падения, 1 дня в 
 0,00 NVTK|108|40|Max Williams A/D |20|1|2||4 дня падения, 1 дня в 
 0,00 NVTK|106|40|Max Williams A/D |21|1|1||4 дня падения, 1 дня в 
 0,00 NVTK|106|40|Max Williams A/D |21|1|2||4 дня падения, 1 дня в 
 0,00 NVTK|102|40|Max Williams A/D |22|1|1||4 дня падения, 1 дня в 
 0,00 NVTK|102|40|Max Williams A/D |22|1|2||4 дня падения, 1 дня в 
 0,00 NVTK|101|40|Max Williams A/D |23|1|1||4 дня падения, 1 дня в 
 0,00 NVTK|101|40|Max Williams A/D |23|1|2||4 дня падения, 1 дня в 
 0,00 NVTK|99|40|Max Williams A/D |24|1|1||4 дня падения, 1 дня в 
 0,00 NVTK|99|40|Max Williams A/D |24|1|2||4 дня падения, 1 дня в 
 0,00 NVTK|98|40|Max Williams A/D |25|1|1||4 дня падения, 1 дня в 
 0,00 NVTK|98|40|Max Williams A/D |25|1|2||4 дня падения, 1 дня в 
 0,00 NVTK|238|48|Min Williams A/D | 4|1|1||4 дня роста, 1 дня в 
 0,00 NVTK|238|48|Min Williams A/D | 4|1|2||4 дня роста, 1 дня в 
 0,00 NVTK|238|48|Min Williams A/D | 4|1|3||4 дня роста, 1 дня в 
 0,00 NVTK|205|48|Min Williams A/D | 5|1|1||4 дня роста, 1 дня в 
 0,00 NVTK|205|48|Min Williams A/D | 5|1|2||4 дня роста, 1 дня в 
 0,00 NVTK|205|48|Min Williams A/D | 5|1|3||4 дня роста, 1 дня в 
 0,00 NVTK|184|48|Min Williams A/D | 6|1|1||4 дня роста, 1 дня в 
 0,00 NVTK|184|48|Min Williams A/D | 6|1|2||4 дня роста, 1 дня в 
 0,00 NVTK|184|48|Min Williams A/D | 6|1|3||4 дня роста, 1 дня в 
 0,00 NVTK|175|48|Min Williams A/D | 7|1|1||4 дня роста, 1 дня в 
 0,00 NVTK|175|48|Min Williams A/D | 7|1|2||4 дня роста, 1 дня в 
 0,00 NVTK|175|48|Min Williams A/D | 7|1|3||4 дня роста, 1 дня в 
 0,00 NVTK|148|48|Min Williams A/D | 8|1|1||4 дня роста, 1 дня в 
 0,00 NVTK|148|48|Min Williams A/D | 8|1|2||4 дня роста, 1 дня в 
 0,00 NVTK|148|48|Min Williams A/D | 8|1|3||4 дня роста, 1 дня в 
 0,00 NVTK|136|48|Min Williams A/D | 9|1|1||4 дня роста, 1 дня в 
 0,00 NVTK|136|48|Min Williams A/D | 9|1|2||4 дня роста, 1 дня в 
 0,00 NVTK|136|48|Min Williams A/D | 9|1|3||4 дня роста, 1 дня в 
 0,00 NVTK|122|48|Min Williams A/D |10|1|1||4 дня роста, 1 дня в 
 0,00 NVTK|122|48|Min Williams A/D |10|1|2||4 дня роста, 1 дня в 
 0,00 NVTK|122|48|Min Williams A/D |10|1|3||4 дня роста, 1 дня в 
 0,00 NVTK|116|48|Min Williams A/D |11|1|1||4 дня роста, 1 дня в 
 0,00 NVTK|116|48|Min Williams A/D |11|1|2||4 дня роста, 1 дня в 
 0,00 NVTK|116|48|Min Williams A/D |11|1|3||4 дня роста, 1 дня в 
 0,00 NVTK|105|48|Min Williams A/D |12|1|1||4 дня роста, 1 дня в 
 0,00 NVTK|105|22|Min Williams A/D |12|1|1||5 дня роста, 1 дня в 
 0,00 NVTK|105|48|Min Williams A/D |12|1|2||4 дня роста, 1 дня в 
 0,00 NVTK|105|22|Min Williams A/D |12|1|2||5 дня роста, 1 дня в 
 0,00 NVTK|105|48|Min Williams A/D |12|1|3||4 дня роста, 1 дня в 
 0,00 NVTK|105|22|Min Williams A/D |12|1|3||5 дня роста, 1 дня в 
 0,00 NVTK|100|48|Min Williams A/D |13|1|1||4 дня роста, 1 дня в 
 0,00 NVTK|100|22|Min Williams A/D |13|1|1||5 дня роста, 1 дня в 
 0,00 NVTK|100|48|Min Williams A/D |13|1|2||4 дня роста, 1 дня в 
 0,00 NVTK|100|22|Min Williams A/D |13|1|2||5 дня роста, 1 дня в 
 0,00 NVTK|100|48|Min Williams A/D |13|1|3||4 дня роста, 1 дня в 
 0,00 NVTK|100|22|Min Williams A/D |13|1|3||5 дня роста, 1 дня в 
 0,00 NVTK|94|22|Min Williams A/D |14|1|1||5 дня роста, 1 дня в 
 0,00 NVTK|94|22|Min Williams A/D |14|1|2||5 дня роста, 1 дня в 
 0,00 NVTK|94|22|Min Williams A/D |14|1|3||5 дня роста, 1 дня в 
 0,00 NVTK|92|22|Min Williams A/D |15|1|1||5 дня роста, 1 дня в 
 0,00 NVTK|92|22|Min Williams A/D |15|1|2||5 дня роста, 1 дня в 
 0,00 NVTK|92|22|Min Williams A/D |15|1|3||5 дня роста, 1 дня в 
 0,00 NVTK|87|22|Min Williams A/D |16|1|1||5 дня роста, 1 дня в 
 0,00 NVTK|87|22|Min Williams A/D |16|1|2||5 дня роста, 1 дня в 
 0,00 NVTK|87|22|Min Williams A/D |16|1|3||5 дня роста, 1 дня в 
 0,00 NVTK|86|22|Min Williams A/D |17|1|1||5 дня роста, 1 дня в 
 0,00 NVTK|86|22|Min Williams A/D |17|1|2||5 дня роста, 1 дня в 
 0,00 NVTK|86|22|Min Williams A/D |17|1|3||5 дня роста, 1 дня в 
 0,00 NVTK|81|22|Min Williams A/D |18|1|1||5 дня роста, 1 дня в 
 0,00 NVTK|81|22|Min Williams A/D |18|1|2||5 дня роста, 1 дня в 
 0,00 NVTK|81|22|Min Williams A/D |18|1|3||5 дня роста, 1 дня в 
 0,00 NVTK|77|22|Min Williams A/D |19|1|1||5 дня роста, 1 дня в 
 0,00 NVTK|77|22|Min Williams A/D |19|1|2||5 дня роста, 1 дня в 
 0,00 NVTK|77|22|Min Williams A/D |19|1|3||5 дня роста, 1 дня в 
 0,00 NVTK|74|22|Min Williams A/D |20|1|1||5 дня роста, 1 дня в 
 0,00 NVTK|74|22|Min Williams A/D |20|1|2||5 дня роста, 1 дня в 
 0,00 NVTK|74|22|Min Williams A/D |20|1|3||5 дня роста, 1 дня в 
 0,00 NVTK|72|22|Min Williams A/D |21|1|1||5 дня роста, 1 дня в 
 0,00 NVTK|72|22|Min Williams A/D |21|1|2||5 дня роста, 1 дня в 
 0,00 NVTK|72|22|Min Williams A/D |21|1|3||5 дня роста, 1 дня в 
 0,00 NVTK|69|22|Min Williams A/D |22|1|1||5 дня роста, 1 дня в 
 0,00 NVTK|69|14|Min Williams A/D |22|1|1||6 дня роста, 1 дня в 
 0,00 NVTK|69|22|Min Williams A/D |22|1|2||5 дня роста, 1 дня в 
 0,00 NVTK|69|14|Min Williams A/D |22|1|2||6 дня роста, 1 дня в 
 0,00 NVTK|69|22|Min Williams A/D |22|1|3||5 дня роста, 1 дня в 
 0,00 NVTK|69|14|Min Williams A/D |22|1|3||6 дня роста, 1 дня в 
 0,00 NVTK|66|22|Min Williams A/D |23|1|1||5 дня роста, 1 дня в 
 0,00 NVTK|66|14|Min Williams A/D |23|1|1||6 дня роста, 1 дня в 
 0,00 NVTK|66|22|Min Williams A/D |23|1|2||5 дня роста, 1 дня в 
 0,00 NVTK|66|14|Min Williams A/D |23|1|2||6 дня роста, 1 дня в 
 0,00 NVTK|66|22|Min Williams A/D |23|1|3||5 дня роста, 1 дня в 
 0,00 NVTK|66|14|Min Williams A/D |23|1|3||6 дня роста, 1 дня в 
 0,00 NVTK|63|22|Min Williams A/D |24|1|1||5 дня роста, 1 дня в 
 0,00 NVTK|63|14|Min Williams A/D |24|1|1||6 дня роста, 1 дня в 
 0,00 NVTK|63|22|Min Williams A/D |24|1|2||5 дня роста, 1 дня в 
 0,00 NVTK|63|14|Min Williams A/D |24|1|2||6 дня роста, 1 дня в 
 0,00 NVTK|63|22|Min Williams A/D |24|1|3||5 дня роста, 1 дня в 
 0,00 NVTK|63|14|Min Williams A/D |24|1|3||6 дня роста, 1 дня в 
 0,00 NVTK|61|22|Min Williams A/D |25|1|1||5 дня роста, 1 дня в 
 0,00 NVTK|61|14|Min Williams A/D |25|1|1||6 дня роста, 1 дня в 
 0,00 NVTK|61|22|Min Williams A/D |25|1|2||5 дня роста, 1 дня в 
 0,00 NVTK|61|14|Min Williams A/D |25|1|2||6 дня роста, 1 дня в 
 0,00 NVTK|61|22|Min Williams A/D |25|1|3||5 дня роста, 1 дня в 
 0,00 NVTK|61|14|Min Williams A/D |25|1|3||6 дня роста, 1 дня в 
 0,00 ROSN|254|105|Max Williams A/D | 4|1|1||3 дня падения, 1 дня в 
 0,00 ROSN|225|105|Max Williams A/D | 5|1|1||3 дня падения, 1 дня в 
 0,00 ROSN|225|46|Max Williams A/D | 5|1|1||4 дня падения, 1 дня в 
 0,00 ROSN|225|46|Max Williams A/D | 5|1|2||4 дня падения, 1 дня в 
 0,00 ROSN|200|46|Max Williams A/D | 6|1|1||4 дня падения, 1 дня в 
 0,00 ROSN|200|46|Max Williams A/D | 6|1|2||4 дня падения, 1 дня в 
 0,00 ROSN|176|46|Max Williams A/D | 7|1|1||4 дня падения, 1 дня в 
 0,00 ROSN|176|46|Max Williams A/D | 7|1|2||4 дня падения, 1 дня в 
 0,00 ROSN|158|46|Max Williams A/D | 8|1|1||4 дня падения, 1 дня в 
 0,00 ROSN|158|46|Max Williams A/D | 8|1|2||4 дня падения, 1 дня в 
 0,00 ROSN|146|46|Max Williams A/D | 9|1|1||4 дня падения, 1 дня в 
 0,00 ROSN|146|46|Max Williams A/D | 9|1|2||4 дня падения, 1 дня в 
 0,00 ROSN|140|46|Max Williams A/D |10|1|1||4 дня падения, 1 дня в 
 0,00 ROSN|140|46|Max Williams A/D |10|1|2||4 дня падения, 1 дня в 
 0,00 ROSN|140|46|Max Williams A/D |10|1|3||4 дня падения, 1 дня в 
 0,00 ROSN|126|46|Max Williams A/D |11|1|1||4 дня падения, 1 дня в 
 0,00 ROSN|126|46|Max Williams A/D |11|1|2||4 дня падения, 1 дня в 
 0,00 ROSN|126|46|Max Williams A/D |11|1|3||4 дня падения, 1 дня в 
 0,00 ROSN|124|46|Max Williams A/D |12|1|1||4 дня падения, 1 дня в 
 0,00 ROSN|124|46|Max Williams A/D |12|1|2||4 дня падения, 1 дня в 
 0,00 ROSN|124|46|Max Williams A/D |12|1|3||4 дня падения, 1 дня в 
 0,00 ROSN|116|46|Max Williams A/D |13|1|1||4 дня падения, 1 дня в 
 0,00 ROSN|116|24|Max Williams A/D |13|1|1||5 дня падения, 1 дня в 
 0,00 ROSN|116|46|Max Williams A/D |13|1|2||4 дня падения, 1 дня в 
 0,00 ROSN|116|24|Max Williams A/D |13|1|2||5 дня падения, 1 дня в 
 0,00 ROSN|116|46|Max Williams A/D |13|1|3||4 дня падения, 1 дня в 
 0,00 ROSN|116|24|Max Williams A/D |13|1|3||5 дня падения, 1 дня в 
 0,00 ROSN|111|46|Max Williams A/D |14|1|1||4 дня падения, 1 дня в 
 0,00 ROSN|111|24|Max Williams A/D |14|1|1||5 дня падения, 1 дня в 
 0,00 ROSN|111|46|Max Williams A/D |14|1|2||4 дня падения, 1 дня в 
 0,00 ROSN|111|24|Max Williams A/D |14|1|2||5 дня падения, 1 дня в 
 0,00 ROSN|111|46|Max Williams A/D |14|1|3||4 дня падения, 1 дня в 
 0,00 ROSN|111|24|Max Williams A/D |14|1|3||5 дня падения, 1 дня в 
 0,00 ROSN|106|221|Max Williams A/D |15|1|1||2 дня падения, 1 дня в 
 0,00 ROSN|106|46|Max Williams A/D |15|1|1||4 дня падения, 1 дня в 
 0,00 ROSN|106|24|Max Williams A/D |15|1|1||5 дня падения, 1 дня в 
 0,00 ROSN|106|46|Max Williams A/D |15|1|2||4 дня падения, 1 дня в 
 0,00 ROSN|106|24|Max Williams A/D |15|1|2||5 дня падения, 1 дня в 
 0,00 ROSN|106|46|Max Williams A/D |15|1|3||4 дня падения, 1 дня в 
 0,00 ROSN|106|24|Max Williams A/D |15|1|3||5 дня падения, 1 дня в 
 0,00 ROSN|102|221|Max Williams A/D |16|1|1||2 дня падения, 1 дня в 
 0,00 ROSN|102|46|Max Williams A/D |16|1|1||4 дня падения, 1 дня в 
 0,00 ROSN|102|24|Max Williams A/D |16|1|1||5 дня падения, 1 дня в 
 0,00 ROSN|102|46|Max Williams A/D |16|1|2||4 дня падения, 1 дня в 
 0,00 ROSN|102|24|Max Williams A/D |16|1|2||5 дня падения, 1 дня в 
 0,00 ROSN|102|46|Max Williams A/D |16|1|3||4 дня падения, 1 дня в 
 0,00 ROSN|102|24|Max Williams A/D |16|1|3||5 дня падения, 1 дня в 
 0,00 ROSN|98|221|Max Williams A/D |17|1|1||2 дня падения, 1 дня в 
 0,00 ROSN|98|46|Max Williams A/D |17|1|1||4 дня падения, 1 дня в 
 0,00 ROSN|98|24|Max Williams A/D |17|1|1||5 дня падения, 1 дня в 
 0,00 ROSN|98|46|Max Williams A/D |17|1|2||4 дня падения, 1 дня в 
 0,00 ROSN|98|24|Max Williams A/D |17|1|2||5 дня падения, 1 дня в 
 0,00 ROSN|98|46|Max Williams A/D |17|1|3||4 дня падения, 1 дня в 
 0,00 ROSN|98|24|Max Williams A/D |17|1|3||5 дня падения, 1 дня в 
 0,00 ROSN|94|221|Max Williams A/D |18|1|1||2 дня падения, 1 дня в 
 0,00 ROSN|94|46|Max Williams A/D |18|1|1||4 дня падения, 1 дня в 
 0,00 ROSN|94|24|Max Williams A/D |18|1|1||5 дня падения, 1 дня в 
 0,00 ROSN|94|46|Max Williams A/D |18|1|2||4 дня падения, 1 дня в 
 0,00 ROSN|94|24|Max Williams A/D |18|1|2||5 дня падения, 1 дня в 
 0,00 ROSN|94|46|Max Williams A/D |18|1|3||4 дня падения, 1 дня в 
 0,00 ROSN|94|24|Max Williams A/D |18|1|3||5 дня падения, 1 дня в 
 0,00 ROSN|89|221|Max Williams A/D |19|1|1||2 дня падения, 1 дня в 
 0,00 ROSN|89|24|Max Williams A/D |19|1|1||5 дня падения, 1 дня в 
 0,00 ROSN|89|24|Max Williams A/D |19|1|2||5 дня падения, 1 дня в 
 0,00 ROSN|89|24|Max Williams A/D |19|1|3||5 дня падения, 1 дня в 
 0,00 ROSN|85|221|Max Williams A/D |20|1|1||2 дня падения, 1 дня в 
 0,00 ROSN|85|24|Max Williams A/D |20|1|1||5 дня падения, 1 дня в 
 0,00 ROSN|85|24|Max Williams A/D |20|1|2||5 дня падения, 1 дня в 
 0,00 ROSN|85|24|Max Williams A/D |20|1|3||5 дня падения, 1 дня в 
 0,00 ROSN|80|221|Max Williams A/D |21|1|1||2 дня падения, 1 дня в 
 0,00 ROSN|80|24|Max Williams A/D |21|1|1||5 дня падения, 1 дня в 
 0,00 ROSN|80|24|Max Williams A/D |21|1|2||5 дня падения, 1 дня в 
 0,00 ROSN|80|24|Max Williams A/D |21|1|3||5 дня падения, 1 дня в 
 0,00 ROSN|73|221|Max Williams A/D |22|1|1||2 дня падения, 1 дня в 
 0,00 ROSN|73|24|Max Williams A/D |22|1|1||5 дня падения, 1 дня в 
 0,00 ROSN|73|24|Max Williams A/D |22|1|2||5 дня падения, 1 дня в 
 0,00 ROSN|73|24|Max Williams A/D |22|1|3||5 дня падения, 1 дня в 
 0,00 ROSN|72|221|Max Williams A/D |23|1|1||2 дня падения, 1 дня в 
 0,00 ROSN|72|24|Max Williams A/D |23|1|1||5 дня падения, 1 дня в 
 0,00 ROSN|72|221|Max Williams A/D |23|1|2||2 дня падения, 1 дня в 
 0,00 ROSN|72|24|Max Williams A/D |23|1|2||5 дня падения, 1 дня в 
 0,00 ROSN|72|24|Max Williams A/D |23|1|3||5 дня падения, 1 дня в 
 0,00 ROSN|71|221|Max Williams A/D |24|1|1||2 дня падения, 1 дня в 
 0,00 ROSN|71|24|Max Williams A/D |24|1|1||5 дня падения, 1 дня в 
 0,00 ROSN|71|221|Max Williams A/D |24|1|2||2 дня падения, 1 дня в 
 0,00 ROSN|71|24|Max Williams A/D |24|1|2||5 дня падения, 1 дня в 
 0,00 ROSN|71|24|Max Williams A/D |24|1|3||5 дня падения, 1 дня в 
 0,00 ROSN|70|221|Max Williams A/D |25|1|1||2 дня падения, 1 дня в 
 0,00 ROSN|70|24|Max Williams A/D |25|1|1||5 дня падения, 1 дня в 
 0,00 ROSN|70|221|Max Williams A/D |25|1|2||2 дня падения, 1 дня в 
 0,00 ROSN|70|24|Max Williams A/D |25|1|2||5 дня падения, 1 дня в 
 0,00 ROSN|70|24|Max Williams A/D |25|1|3||5 дня падения, 1 дня в 
 0,00 ROSN|280|93|Min Williams A/D | 4|1|1||3 дня роста, 1 дня в 
 0,00 ROSN|239|93|Min Williams A/D | 5|1|1||3 дня роста, 1 дня в 
 0,00 ROSN|215|93|Min Williams A/D | 6|1|1||3 дня роста, 1 дня в 
 0,00 ROSN|215|45|Min Williams A/D | 6|1|1||4 дня роста, 1 дня в 
 0,00 ROSN|215|45|Min Williams A/D | 6|1|2||4 дня роста, 1 дня в 
 0,00 ROSN|215|45|Min Williams A/D | 6|1|3||4 дня роста, 1 дня в 
 0,00 ROSN|194|93|Min Williams A/D | 7|1|1||3 дня роста, 1 дня в 
 0,00 ROSN|194|45|Min Williams A/D | 7|1|1||4 дня роста, 1 дня в 
 0,00 ROSN|194|45|Min Williams A/D | 7|1|2||4 дня роста, 1 дня в 
 0,00 ROSN|194|45|Min Williams A/D | 7|1|3||4 дня роста, 1 дня в 
 0,00 ROSN|176|45|Min Williams A/D | 8|1|1||4 дня роста, 1 дня в 
 0,00 ROSN|176|45|Min Williams A/D | 8|1|2||4 дня роста, 1 дня в 
 0,00 ROSN|176|45|Min Williams A/D | 8|1|3||4 дня роста, 1 дня в 
 0,00 ROSN|166|45|Min Williams A/D | 9|1|1||4 дня роста, 1 дня в 
 0,00 ROSN|166|45|Min Williams A/D | 9|1|2||4 дня роста, 1 дня в 
 0,00 ROSN|166|45|Min Williams A/D | 9|1|3||4 дня роста, 1 дня в 
 0,00 ROSN|155|45|Min Williams A/D |10|1|1||4 дня роста, 1 дня в 
 0,00 ROSN|155|45|Min Williams A/D |10|1|2||4 дня роста, 1 дня в 
 0,00 ROSN|155|45|Min Williams A/D |10|1|3||4 дня роста, 1 дня в 
 0,00 ROSN|148|45|Min Williams A/D |11|1|1||4 дня роста, 1 дня в 
 0,00 ROSN|148|45|Min Williams A/D |11|1|2||4 дня роста, 1 дня в 
